,down,time,TimeSecs,PlayTimeDiff,SideofField
295996,3.0,01:22,82.0,38.0,CLE
341871,1.0,00:05,1805.0,0.0,MID
285630,3.0,05:16,3016.0,3.0,CLE
406889,1.0,10:33,633.0,35.0,TB
166172,2.0,03:24,2904.0,29.0,HOU
230587,2.0,08:28,508.0,40.0,SF
367893,1.0,13:07,2587.0,35.0,MID
312814,,07:52,3172.0,0.0,KC
405225,1.0,06:42,402.0,8.0,NYJ
69673,4.0,01:47,1907.0,7.0,PIT
55371,1.0,02:12,1932.0,36.0,BUF
327185,,01:59,2819.0,0.0,LA
136743,,10:18,2418.0,4.0,DEN
5073,1.0,00:27,27.0,8.0,DEN
30101,4.0,06:07,367.0,45.0,TEN
96278,3.0,11:55,1615.0,44.0,NE
271415,2.0,00:22,922.0,32.0,BUF
332209,2.0,09:55,2395.0,36.0,NE
378896,3.0,01:56,1916.0,4.0,BUF
185669,2.0,10:52,2452.0,36.0,KC
329502,1.0,11:18,3378.0,0.0,DEN
201957,1.0,05:12,312.0,28.0,NO
180653,,00:34,1834.0,5.0,TB
56094,2.0,06:06,2166.0,3.0,STL
78762,4.0,01:50,110.0,8.0,CAR
280366,2.0,00:20,20.0,0.0,PHI
306788,,09:38,2378.0,47.0,SD
149004,1.0,10:35,635.0,21.0,PHI
347311,2.0,05:03,2103.0,44.0,SF
338322,2.0,02:18,1038.0,28.0,MIN
177982,3.0,05:44,3044.0,41.0,TEN
176414,2.0,08:13,3193.0,36.0,DEN
329731,1.0,02:01,1921.0,8.0,DAL
188785,1.0,02:46,1066.0,25.0,BAL
20318,,13:55,3535.0,11.0,ARI
260354,4.0,10:24,3324.0,0.0,BAL
324382,2.0,03:46,2026.0,6.0,SEA
177274,2.0,11:09,3369.0,35.0,BUF
51984,2.0,13:07,787.0,45.0,PHI
145607,1.0,06:25,1285.0,8.0,CHI
133082,1.0,00:05,1805.0,0.0,HOU
354659,2.0,13:55,2635.0,37.0,BAL
60478,1.0,02:49,169.0,32.0,CIN
98838,,01:55,115.0,10.0,CAR
186105,3.0,00:31,931.0,24.0,CAR
126794,3.0,04:51,1191.0,33.0,CHI
116753,1.0,14:53,893.0,7.0,ARI
41486,2.0,09:24,564.0,42.0,IND
179930,2.0,00:28,1828.0,5.0,DEN
352544,1.0,00:14,14.0,12.0,SD
231466,3.0,12:59,779.0,47.0,WAS
374772,,00:16,1816.0,6.0,NYG
363670,3.0,11:27,687.0,3.0,CLE
146129,1.0,11:11,1571.0,41.0,GB
34379,1.0,03:06,2886.0,13.0,TB
229985,2.0,00:47,1847.0,0.0,HOU
326585,3.0,00:46,46.0,4.0,CAR
352895,1.0,08:26,3206.0,13.0,SF
183315,,06:42,2202.0,51.0,DAL
219209,,11:25,685.0,0.0,NO
405571,1.0,07:16,436.0,0.0,GB
350747,2.0,05:47,1247.0,39.0,TB
194653,3.0,12:45,1665.0,36.0,MIN
396097,3.0,10:37,2437.0,5.0,SEA
202630,1.0,06:41,1301.0,23.0,OAK
55240,,08:56,1436.0,0.0,MIA
375169,4.0,01:40,1000.0,39.0,ARI
377375,1.0,09:51,591.0,44.0,NE
169773,2.0,09:54,2394.0,33.0,KC
29798,1.0,01:16,76.0,44.0,JAC
227316,3.0,01:10,2770.0,46.0,SF
352120,3.0,03:54,1134.0,6.0,MIN
308831,1.0,09:34,574.0,38.0,NE
21639,1.0,04:48,2088.0,39.0,DET
192243,1.0,10:13,613.0,25.0,NO
323666,1.0,04:37,2077.0,26.0,GB
100895,2.0,14:17,1757.0,34.0,HOU
345603,1.0,04:09,2049.0,33.0,HOU
148793,1.0,13:13,793.0,21.0,CLE
118019,1.0,12:12,2532.0,37.0,MIN
155193,1.0,06:49,2209.0,38.0,NO
98635,4.0,10:13,613.0,4.0,WAS
147723,1.0,03:36,1116.0,7.0,MIN
134705,,04:57,1197.0,40.0,CHI
357747,2.0,01:21,1881.0,4.0,SD
333913,1.0,02:25,145.0,12.0,TEN
194086,3.0,05:43,2143.0,29.0,BUF
202043,1.0,02:00,1920.0,16.0,TEN
70954,3.0,14:27,867.0,6.0,DET
249728,4.0,12:47,767.0,42.0,DAL
17997,2.0,06:18,1278.0,32.0,DEN
75939,2.0,13:16,1696.0,34.0,CIN
271407,1.0,01:46,1006.0,24.0,BUF
11280,1.0,02:00,120.0,0.0,KC
34452,2.0,09:58,1498.0,38.0,TB
389494,1.0,10:39,1539.0,7.0,MIN
208281,2.0,07:07,427.0,43.0,SF
134714,1.0,01:49,1009.0,4.0,CHI
184946,1.0,07:45,2265.0,0.0,OAK
324067,,11:36,696.0,32.0,CAR
175772,2.0,04:17,2057.0,37.0,TB
326499,3.0,08:30,1410.0,39.0,CAR
62346,2.0,08:03,2283.0,36.0,DEN
61904,3.0,00:30,30.0,7.0,STL
314995,1.0,15:00,1800.0,0.0,TEN
371813,2.0,11:56,2516.0,36.0,BUF
36658,2.0,10:10,2410.0,44.0,STL
39676,2.0,07:04,1324.0,34.0,NO
264011,4.0,04:41,1181.0,5.0,TEN
354278,1.0,09:49,3289.0,8.0,CHI
30639,1.0,05:26,326.0,5.0,NE
2627,1.0,01:56,1916.0,0.0,MID
242503,1.0,15:00,2700.0,0.0,MIN
220734,2.0,10:27,627.0,48.0,WAS
27427,3.0,01:06,1866.0,0.0,NE
102597,2.0,05:45,3045.0,43.0,GB
347293,2.0,13:41,2621.0,43.0,SF
364052,1.0,07:46,3166.0,32.0,LA
62816,1.0,10:10,3310.0,41.0,DEN
291069,3.0,13:38,818.0,0.0,SD
402276,,00:56,2756.0,0.0,MIN
183838,1.0,07:28,3148.0,34.0,WAS
201020,2.0,01:00,1860.0,23.0,MIN
218371,3.0,04:14,2954.0,43.0,OAK
206490,,07:15,435.0,8.0,TB
67353,2.0,13:53,833.0,24.0,PIT
168070,1.0,07:34,1354.0,8.0,SD
179191,2.0,09:33,3273.0,23.0,KC
29648,3.0,10:13,3313.0,46.0,JAC
395006,2.0,11:38,698.0,42.0,BAL
98330,2.0,07:17,3137.0,36.0,JAC
277707,,02:11,1931.0,5.0,NYJ
348392,,14:53,2693.0,7.0,PHI
22070,2.0,08:19,499.0,28.0,SF
150957,3.0,04:38,1178.0,41.0,ARI
368293,1.0,04:07,2047.0,12.0,CLE
173250,1.0,08:33,3213.0,34.0,SD
385292,3.0,03:00,1080.0,48.0,SEA
291417,,00:00,900.0,18.0,HOU
19223,,03:26,1106.0,6.0,MIA
306653,3.0,14:32,1772.0,24.0,IND
209847,3.0,00:16,1816.0,4.0,CLE
119046,1.0,09:25,3265.0,8.0,CAR
246218,2.0,09:55,2395.0,29.0,CLE
285715,3.0,06:36,1296.0,42.0,DEN
311359,2.0,05:29,1229.0,5.0,WAS
14704,1.0,02:26,1046.0,8.0,OAK
403049,2.0,10:24,1524.0,33.0,CHI
94076,2.0,10:43,3343.0,33.0,NE
52155,2.0,14:44,884.0,4.0,DEN
184954,2.0,03:37,2017.0,32.0,JAC
154313,2.0,05:09,2109.0,7.0,WAS
113014,2.0,13:09,789.0,37.0,ATL
109905,1.0,02:04,1024.0,41.0,BUF
407365,3.0,05:11,2111.0,40.0,ATL
317005,1.0,03:24,1104.0,24.0,TB
340892,3.0,03:20,200.0,7.0,CLE
388470,1.0,10:01,1501.0,0.0,TEN
115256,4.0,04:51,2091.0,33.0,OAK
231029,1.0,07:35,2255.0,21.0,SD
126799,1.0,03:10,1090.0,5.0,CHI
306903,2.0,00:02,2.0,0.0,KC
241514,1.0,07:04,1324.0,29.0,NYJ
351102,1.0,12:58,778.0,38.0,NYJ
43502,,05:03,2103.0,4.0,KC
23012,3.0,02:00,1920.0,0.0,BUF
293576,,07:02,1322.0,0.0,OAK
8693,3.0,08:46,-374.0,6.0,CLE
340561,2.0,12:58,3478.0,27.0,SEA
220247,4.0,10:13,613.0,8.0,HOU
197186,1.0,05:23,1223.0,28.0,NE
83177,1.0,05:25,2125.0,13.0,DEN
45516,4.0,07:46,2266.0,3.0,OAK
157523,1.0,08:18,1398.0,7.0,PIT
223686,3.0,04:11,251.0,43.0,CAR
331471,4.0,03:36,2916.0,4.0,CAR
169627,3.0,13:22,1702.0,3.0,CAR
212571,1.0,04:46,286.0,44.0,HOU
216812,2.0,06:00,2160.0,27.0,DEN
356623,3.0,12:48,1668.0,29.0,WAS
222020,1.0,12:53,3473.0,7.0,CHI
268393,1.0,05:38,2138.0,7.0,TB
250974,2.0,08:07,487.0,27.0,NYG
111908,1.0,06:41,3101.0,8.0,BAL
400131,1.0,10:14,3314.0,27.0,CAR
364606,,01:41,1901.0,0.0,DAL
357086,1.0,15:00,0.0,0.0,BUF
218088,2.0,14:28,1768.0,31.0,HOU
73271,,00:00,0.0,37.0,CIN
277355,1.0,00:16,1816.0,2.0,JAC
229504,,00:00,1800.0,7.0,CAR
262007,3.0,02:52,1972.0,4.0,ATL
218207,1.0,10:50,2450.0,8.0,CHI
338782,,00:00,2700.0,35.0,NYG
395031,2.0,03:35,215.0,25.0,DET
376224,1.0,06:05,1265.0,9.0,CAR
8987,2.0,00:09,1809.0,4.0,SEA
380868,3.0,08:58,538.0,26.0,NYG
58322,1.0,05:15,315.0,44.0,MID
319142,3.0,01:46,1006.0,43.0,NE
115885,1.0,08:05,485.0,42.0,CAR
371964,1.0,03:56,2936.0,43.0,BAL
402306,2.0,03:34,2014.0,16.0,MIN
353757,2.0,13:37,3517.0,3.0,BAL
138864,1.0,05:43,3043.0,41.0,IND
314316,1.0,04:45,1185.0,38.0,ATL
197943,3.0,00:40,40.0,7.0,DET
44045,2.0,07:46,1366.0,41.0,BAL
217507,,00:35,1835.0,6.0,PHI
90417,3.0,11:50,3410.0,37.0,JAC
245841,,02:00,1920.0,13.0,ARI
78479,4.0,06:30,2190.0,14.0,JAC
175446,2.0,11:09,1569.0,40.0,NO
271908,1.0,08:35,1415.0,27.0,SEA
330537,3.0,06:25,3085.0,8.0,DEN
340535,3.0,03:37,217.0,0.0,OAK
77985,,15:00,1800.0,0.0,BAL
195811,1.0,12:54,3474.0,5.0,SF
198654,4.0,03:10,2890.0,22.0,DEN
368505,1.0,11:22,1582.0,44.0,NYG
396166,4.0,01:03,963.0,6.0,SEA
375955,,00:00,2700.0,45.0,MIN
211770,3.0,02:20,1940.0,16.0,IND
144689,1.0,04:24,1164.0,39.0,OAK
295304,1.0,03:47,2927.0,41.0,CHI
344187,2.0,00:55,1855.0,25.0,CIN
113678,1.0,07:36,2256.0,7.0,PIT
367335,1.0,06:23,3083.0,8.0,DEN
317921,4.0,07:00,420.0,5.0,SD
46504,4.0,04:23,263.0,4.0,GB
222429,1.0,13:21,1701.0,7.0,CLE
145088,3.0,12:57,777.0,40.0,TB
61718,2.0,03:59,239.0,1.0,TEN
372678,4.0,11:16,3376.0,33.0,TB
285018,2.0,06:29,389.0,44.0,ARI
384312,1.0,14:17,2657.0,35.0,NYG
264478,1.0,01:53,1913.0,7.0,SEA
337001,3.0,00:50,1850.0,0.0,SEA
96041,3.0,12:35,2555.0,38.0,CLE
213889,,03:49,2029.0,9.0,NO
106468,2.0,12:09,2529.0,40.0,PIT
358720,,02:34,154.0,5.0,ARI
332422,2.0,11:33,1593.0,4.0,OAK
83542,1.0,01:03,1863.0,5.0,GB
407020,2.0,00:35,1835.0,7.0,MIA
123807,4.0,11:44,1604.0,35.0,JAC
15182,3.0,02:35,1955.0,5.0,BUF
359113,3.0,05:59,3059.0,6.0,PIT
343847,3.0,14:16,1756.0,5.0,JAX
169052,1.0,13:49,2629.0,0.0,CIN
250685,1.0,06:06,3066.0,44.0,ARI
127094,2.0,06:53,2213.0,38.0,CIN
78843,1.0,00:10,1810.0,4.0,BUF
100580,4.0,11:42,702.0,5.0,TB
404421,3.0,01:44,2804.0,6.0,ARI
270196,2.0,05:48,1248.0,37.0,STL
300650,,15:00,3600.0,0.0,WAS
210704,1.0,02:40,1960.0,9.0,NYG
353881,2.0,05:29,1229.0,3.0,NE
26034,2.0,01:55,1915.0,0.0,KC
284982,2.0,06:54,1314.0,28.0,ARI
105085,2.0,08:23,2303.0,42.0,MIA
180243,,,,,BUF
27256,2.0,00:09,1809.0,8.0,CIN
167034,1.0,06:21,381.0,30.0,CAR
187985,3.0,07:42,2262.0,45.0,JAC
251927,2.0,11:51,3411.0,37.0,CAR
207311,2.0,04:40,2980.0,6.0,CHI
139891,2.0,06:19,3079.0,36.0,ATL
307155,3.0,01:24,1884.0,36.0,CAR
6161,3.0,08:19,2299.0,40.0,JAC
8382,,10:54,2454.0,0.0,CHI
178072,2.0,05:38,1238.0,30.0,TEN
403056,3.0,05:22,1222.0,44.0,CLE
261980,4.0,13:25,2605.0,5.0,ATL
354050,2.0,03:58,1138.0,5.0,LA
30644,2.0,03:17,197.0,41.0,NO
209155,4.0,05:23,323.0,0.0,MIN
82348,1.0,11:29,689.0,41.0,CLE
39484,,00:35,1835.0,9.0,BAL
43782,3.0,10:34,3334.0,40.0,WAS
224601,1.0,09:13,2353.0,46.0,OAK
333044,1.0,15:00,3600.0,0.0,ARI
97801,2.0,12:28,3448.0,5.0,CIN
220767,,01:08,68.0,8.0,WAS
83835,3.0,12:19,2539.0,7.0,PIT
52390,2.0,00:49,49.0,0.0,ARI
11715,,01:53,1913.0,8.0,CLE
52869,4.0,01:54,1014.0,50.0,GB
370592,1.0,09:28,2368.0,8.0,DAL
190970,1.0,11:52,712.0,0.0,NE
229925,3.0,08:24,3204.0,40.0,OAK
246080,,11:19,1579.0,35.0,PIT
183205,2.0,11:44,704.0,5.0,PHI
353541,3.0,10:40,640.0,6.0,SEA
297706,2.0,03:23,2003.0,30.0,STL
78289,2.0,11:41,2501.0,37.0,TEN
82060,2.0,01:06,66.0,4.0,NYG
33648,2.0,01:39,99.0,0.0,CLE
126131,,06:38,1298.0,9.0,JAC
63079,,09:01,1441.0,0.0,JAC
341849,1.0,03:28,2008.0,5.0,CHI
72164,4.0,03:49,1129.0,11.0,SF
136246,1.0,04:03,2043.0,35.0,SEA
74997,3.0,00:35,35.0,30.0,PHI
288360,4.0,02:17,137.0,50.0,PIT
233711,3.0,14:20,1760.0,0.0,WAS
214411,2.0,15:00,2700.0,42.0,NE
352780,3.0,01:42,1902.0,5.0,CHI
31598,2.0,10:18,2418.0,37.0,MID
240168,,05:00,3000.0,0.0,BAL
308145,2.0,13:16,3496.0,34.0,TB
393500,2.0,01:41,2801.0,5.0,BAL
255183,,15:00,1800.0,0.0,CHI
298309,1.0,03:30,1110.0,40.0,NYJ
393728,,00:59,1859.0,0.0,WAS
156271,2.0,15:00,900.0,0.0,DEN
34804,4.0,07:56,1376.0,39.0,JAC
260246,,15:00,1800.0,4.0,NYJ
170491,3.0,07:05,2225.0,38.0,MIN
367943,1.0,12:53,1673.0,21.0,SF
332125,3.0,11:13,673.0,6.0,MID
270027,1.0,05:47,1247.0,33.0,DET
20535,,01:15,2775.0,6.0,BAL
31767,4.0,02:47,2867.0,36.0,TB
355477,2.0,07:04,3124.0,32.0,JAX
329772,4.0,08:20,1400.0,39.0,CIN
64972,1.0,01:51,2811.0,54.0,HOU
103928,1.0,13:40,820.0,11.0,GB
369528,2.0,13:02,2582.0,5.0,TB
158729,,05:40,1240.0,4.0,OAK
372260,2.0,13:37,817.0,0.0,CLE
6485,1.0,02:11,2831.0,40.0,ATL
105724,,10:26,3326.0,4.0,DET
314578,2.0,00:01,2701.0,5.0,PHI
375788,,05:45,2145.0,0.0,KC
123712,4.0,10:59,3359.0,44.0,JAC
392982,1.0,11:26,2486.0,36.0,ARI
38939,2.0,00:21,2721.0,36.0,WAS
10880,4.0,07:50,1370.0,38.0,STL
397799,2.0,05:35,335.0,44.0,CHI
256088,3.0,03:06,186.0,31.0,DAL
238938,2.0,01:24,984.0,40.0,PIT
269176,2.0,10:23,623.0,5.0,KC
309196,4.0,01:01,61.0,6.0,BAL
183226,2.0,04:35,275.0,37.0,PHI
370554,3.0,10:06,3306.0,38.0,DAL
26378,2.0,01:42,1902.0,7.0,WAS
33318,,08:39,3219.0,4.0,GB
136821,2.0,15:00,900.0,0.0,DEN
103324,2.0,02:42,1962.0,30.0,PIT
235880,4.0,05:33,1233.0,5.0,NE
81262,1.0,11:29,1589.0,24.0,STL
207114,1.0,02:06,2826.0,56.0,OAK
385905,2.0,15:00,2700.0,0.0,SEA
37136,1.0,12:02,3422.0,45.0,BUF
236851,1.0,15:00,3600.0,0.0,NO
46476,1.0,12:24,744.0,35.0,GB
288960,2.0,13:11,2591.0,38.0,SD
30133,,00:06,6.0,5.0,ARI
206555,3.0,04:45,2985.0,4.0,PIT
218339,2.0,00:59,59.0,0.0,CHI
1110,2.0,13:35,1715.0,7.0,CIN
378841,3.0,05:52,3052.0,40.0,TB
268177,1.0,08:13,3193.0,32.0,IND
385344,2.0,01:31,91.0,3.0,WAS
326877,1.0,00:33,1833.0,0.0,CHI
11819,,15:00,3600.0,0.0,OAK
102051,2.0,05:06,306.0,33.0,PHI
348730,3.0,05:53,3053.0,43.0,KC
219102,3.0,03:34,2914.0,46.0,NO
268883,1.0,08:42,3222.0,0.0,HOU
333114,2.0,05:34,2134.0,5.0,ARI
391245,,01:23,1883.0,7.0,NYG
171436,2.0,01:01,961.0,25.0,HOU
166182,,01:04,2764.0,21.0,TEN
376890,2.0,02:39,2859.0,30.0,NO
186985,,10:55,655.0,0.0,CIN
240284,,12:19,739.0,0.0,TB
359567,1.0,06:04,1264.0,37.0,DAL
119548,3.0,03:10,190.0,0.0,CHI
98075,1.0,04:12,1152.0,31.0,CLE
311375,1.0,02:23,1043.0,13.0,PHI
240614,1.0,05:06,1206.0,0.0,ATL
88871,3.0,00:45,1845.0,2.0,DEN
134946,2.0,08:30,3210.0,37.0,PHI
287868,,00:50,2750.0,10.0,IND
126441,1.0,07:54,1374.0,24.0,TEN
98670,1.0,02:31,151.0,23.0,STL
37121,4.0,01:42,102.0,0.0,NYJ
250313,4.0,06:30,3090.0,39.0,ATL
277368,,10:50,1550.0,5.0,NE
183590,3.0,07:04,424.0,37.0,MIA
11517,1.0,02:22,2842.0,40.0,WAS
317988,2.0,06:19,3079.0,41.0,BAL
135747,1.0,11:36,1596.0,5.0,JAC
291329,1.0,02:47,2867.0,11.0,TEN
236675,3.0,12:36,3456.0,7.0,ATL
64240,1.0,02:00,120.0,0.0,SD
113614,3.0,01:20,80.0,40.0,HOU
285601,2.0,03:55,-665.0,6.0,DET
56265,1.0,10:54,2454.0,6.0,CAR
113511,3.0,06:26,2186.0,35.0,HOU
156853,2.0,04:10,250.0,4.0,MIA
156080,2.0,08:56,1436.0,41.0,TEN
332268,1.0,05:04,1204.0,22.0,CIN
383925,,06:11,371.0,0.0,HOU
94728,1.0,12:38,758.0,24.0,PHI
2755,4.0,09:53,3293.0,14.0,ATL
168479,1.0,03:50,230.0,0.0,PHI
185817,2.0,09:19,3259.0,33.0,BAL
114878,4.0,01:18,2778.0,0.0,GB
184759,,11:44,2504.0,5.0,ARI
386564,1.0,02:00,120.0,0.0,PIT
326621,3.0,01:55,2815.0,9.0,BAL
314842,3.0,02:10,1030.0,3.0,DAL
73914,1.0,06:03,1263.0,17.0,JAC
183640,,05:10,3010.0,9.0,HOU
125822,,03:14,194.0,0.0,NYG
127141,3.0,05:23,1223.0,36.0,CIN
293203,4.0,01:16,976.0,37.0,STL
143363,1.0,07:17,437.0,30.0,NE
403034,,00:00,1800.0,1.0,CLE
126295,1.0,01:19,979.0,47.0,DAL
341310,1.0,05:09,2109.0,15.0,LA
126179,2.0,01:52,112.0,0.0,JAC
407605,3.0,08:55,1435.0,33.0,CIN
247979,4.0,03:35,2015.0,11.0,WAS
157286,4.0,02:48,1968.0,48.0,OAK
380587,3.0,01:36,2796.0,33.0,PIT
215783,1.0,01:48,2808.0,36.0,TEN
81900,1.0,07:53,3173.0,13.0,NYG
187959,3.0,02:37,2857.0,41.0,JAC
4376,4.0,03:00,2880.0,42.0,SEA
305020,2.0,03:33,2913.0,31.0,IND
343126,1.0,03:35,2015.0,7.0,NYG
375890,1.0,05:19,319.0,12.0,KC
272272,2.0,14:20,1760.0,5.0,SD
214728,,02:35,155.0,5.0,NYJ
289584,2.0,05:43,1243.0,42.0,ARI
201368,1.0,11:19,1579.0,16.0,CIN
118550,2.0,12:07,2527.0,4.0,BUF
189541,1.0,03:26,206.0,36.0,JAC
28215,2.0,02:54,174.0,34.0,DAL
167075,4.0,10:03,3303.0,15.0,MIN
243449,1.0,03:00,1080.0,35.0,OAK
373674,2.0,00:09,1809.0,26.0,TB
138170,3.0,05:34,2134.0,41.0,KC
354791,,00:04,4.0,8.0,BAL
352011,2.0,11:39,3399.0,39.0,JAX
119800,1.0,13:03,2583.0,46.0,DEN
133244,2.0,02:59,1979.0,44.0,ATL
294507,1.0,11:52,1612.0,21.0,SD
198447,,12:22,3442.0,0.0,GB
304615,1.0,12:12,3432.0,3.0,NE
69849,2.0,09:45,2385.0,51.0,PHI
86561,3.0,04:14,254.0,0.0,MIN
331427,1.0,00:37,37.0,21.0,NYG
211260,2.0,02:00,1920.0,38.0,GB
320600,1.0,11:35,1595.0,6.0,NE
369870,1.0,05:38,3038.0,10.0,SEA
39922,2.0,03:27,2907.0,30.0,NYG
353096,2.0,04:36,2976.0,37.0,TB
243961,1.0,04:15,1155.0,5.0,PIT
382323,4.0,08:57,3237.0,46.0,NE
105051,2.0,06:52,3112.0,31.0,NYJ
298035,1.0,04:56,2996.0,42.0,DEN
292875,3.0,02:47,167.0,43.0,NO
244171,2.0,08:17,497.0,41.0,DEN
269308,1.0,13:05,1685.0,5.0,MIA
389018,1.0,06:54,414.0,22.0,GB
180283,2.0,12:47,2567.0,44.0,PIT
22285,3.0,10:35,3335.0,40.0,PIT
87092,2.0,13:39,3519.0,27.0,BAL
192896,4.0,08:34,2314.0,10.0,CAR
392221,1.0,06:09,3069.0,33.0,CHI
323743,2.0,04:10,250.0,7.0,GB
406239,3.0,05:56,356.0,37.0,SF
327834,2.0,15:00,900.0,0.0,PIT
150087,,06:10,1270.0,3.0,NYG
393051,2.0,05:44,1244.0,36.0,ARI
89574,2.0,13:31,2611.0,47.0,BAL
1394,1.0,08:00,3180.0,22.0,BAL
285615,1.0,10:50,3350.0,38.0,DEN
155041,2.0,12:01,1621.0,6.0,NYG
181489,2.0,10:06,2406.0,38.0,MIN
98371,2.0,04:53,2093.0,44.0,MID
313481,1.0,13:33,3513.0,9.0,NYG
38599,2.0,01:52,2812.0,26.0,TB
58314,4.0,08:47,527.0,23.0,BAL
406156,3.0,03:00,1980.0,43.0,LA
131467,1.0,06:04,2164.0,30.0,ATL
16132,,06:23,383.0,19.0,PIT
83165,2.0,09:50,2390.0,8.0,DEN
36930,3.0,04:40,280.0,4.0,KC
23754,4.0,12:38,758.0,7.0,TB
246965,,00:03,1803.0,0.0,
157123,1.0,01:26,1886.0,26.0,MIN
359128,1.0,00:29,2729.0,22.0,PIT
323422,3.0,14:13,3553.0,37.0,JAX
141356,1.0,00:36,36.0,15.0,CIN
126372,1.0,00:44,2744.0,27.0,TEN
186901,2.0,07:48,2268.0,39.0,CIN
307296,2.0,10:50,2450.0,33.0,TB
391852,1.0,01:36,96.0,3.0,CIN
181763,1.0,01:13,73.0,44.0,IND
317944,1.0,01:19,79.0,5.0,SD
261815,1.0,09:30,2370.0,15.0,SD
403645,,00:00,0.0,37.0,DEN
225938,3.0,07:27,1347.0,30.0,JAC
253630,,02:00,120.0,18.0,IND
51293,1.0,00:12,12.0,0.0,ATL
359324,2.0,11:42,2502.0,33.0,KC
185980,2.0,00:33,33.0,35.0,HOU
285172,3.0,13:20,800.0,4.0,MIN
364100,1.0,04:49,2089.0,31.0,LA
171627,3.0,14:22,862.0,32.0,PHI
294829,3.0,01:47,1907.0,5.0,GB
234322,3.0,07:44,464.0,45.0,IND
202871,3.0,10:17,-283.0,37.0,TB
336342,3.0,00:30,-870.0,0.0,WAS
92076,1.0,01:27,1887.0,0.0,DEN
32591,1.0,03:10,190.0,0.0,JAC
299714,,07:09,1329.0,4.0,PHI
391901,,12:36,2556.0,0.0,ATL
141930,2.0,10:58,3358.0,43.0,SD
5494,4.0,00:47,1847.0,0.0,IND
203981,3.0,05:13,3013.0,42.0,TEN
219473,1.0,09:40,2380.0,10.0,BAL
336065,2.0,12:03,723.0,6.0,JAX
389999,1.0,14:20,2660.0,40.0,BUF
355673,,05:18,3018.0,9.0,NO
276585,,07:25,2245.0,6.0,ATL
378166,1.0,10:38,2438.0,35.0,OAK
208289,1.0,04:37,277.0,43.0,SF
392806,1.0,10:47,2447.0,37.0,NO
390334,1.0,08:16,3196.0,34.0,OAK
210171,1.0,10:09,2409.0,6.0,NYJ
114857,3.0,09:02,3242.0,32.0,GB
279092,,02:41,1961.0,3.0,GB
337434,1.0,05:59,359.0,19.0,NE
89935,2.0,08:43,2323.0,22.0,DET
292764,1.0,13:19,2599.0,32.0,TEN
230013,1.0,07:54,1374.0,35.0,OAK
405434,2.0,11:08,3368.0,34.0,DET
33240,,07:37,1357.0,8.0,ARI
248341,1.0,04:46,2086.0,8.0,DEN
225182,1.0,10:28,1528.0,0.0,GB
201117,1.0,13:34,3514.0,36.0,STL
537,1.0,12:17,3437.0,35.0,TB
175581,2.0,00:40,2740.0,40.0,WAS
79799,4.0,08:26,2306.0,7.0,CHI
365378,2.0,05:25,325.0,44.0,BAL
284146,3.0,12:07,3427.0,40.0,NYG
203093,,04:00,2940.0,0.0,NE
333477,1.0,00:37,1837.0,12.0,LA
317642,1.0,04:49,2089.0,6.0,OAK
373706,1.0,05:10,1210.0,41.0,NE
98686,1.0,14:20,3560.0,36.0,CAR
375632,,00:54,1854.0,4.0,DAL
115377,1.0,11:53,3413.0,40.0,WAS
155993,3.0,07:33,3153.0,6.0,TEN
392150,2.0,02:09,1029.0,29.0,NE
194857,,00:00,900.0,1.0,KC
351308,2.0,00:23,23.0,38.0,KC
81095,,06:14,1274.0,52.0,SF
274263,3.0,12:05,1625.0,43.0,DET
365025,2.0,01:33,93.0,27.0,LAC
375705,2.0,06:18,378.0,6.0,GB
262188,,02:00,1920.0,29.0,STL
368963,1.0,01:47,107.0,8.0,BUF
200528,2.0,03:29,1109.0,4.0,CIN
59918,1.0,10:12,612.0,6.0,MIN
406132,2.0,12:47,2567.0,0.0,LA
340612,3.0,08:02,2282.0,39.0,SEA
385407,2.0,11:04,2464.0,44.0,DAL
251400,2.0,06:04,3064.0,31.0,BUF
118878,,07:47,3167.0,0.0,TEN
367451,3.0,01:17,977.0,37.0,DEN
108790,1.0,04:41,2081.0,30.0,WAS
186703,4.0,00:28,2728.0,31.0,NE
66194,1.0,02:13,2833.0,25.0,ATL
11141,3.0,01:52,2812.0,6.0,KC
147705,1.0,11:31,1591.0,6.0,MIN
365818,3.0,11:10,2470.0,0.0,NE
80953,1.0,06:49,409.0,33.0,BAL
41944,,05:02,2102.0,0.0,BUF
192051,1.0,00:36,936.0,25.0,MIA
51911,2.0,07:00,2220.0,8.0,PHI
39389,1.0,03:27,207.0,8.0,BUF
253679,1.0,11:07,2467.0,5.0,PIT
305818,1.0,05:58,1258.0,38.0,BAL
63171,2.0,06:40,3100.0,37.0,MIA
34725,2.0,07:41,3161.0,36.0,JAC
134476,1.0,03:34,2014.0,0.0,DAL
363326,1.0,05:52,352.0,27.0,JAX
345456,3.0,12:20,1640.0,38.0,GB
399258,1.0,08:02,3182.0,0.0,DEN
38930,1.0,04:21,2961.0,5.0,NYG
199641,4.0,04:07,1147.0,5.0,NE
13131,1.0,07:58,1378.0,10.0,MIA
209240,2.0,14:20,3560.0,33.0,JAC
234393,1.0,09:36,2376.0,32.0,BAL
77810,,00:15,1815.0,0.0,TB
201715,1.0,12:57,1677.0,40.0,DAL
35745,4.0,08:38,3218.0,8.0,SD
134355,3.0,04:53,1193.0,7.0,DAL
